Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Analysis_Number	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Inclusive_Prey_Taxon	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source	Doi	Sex	Age_Class	Within_Study_Data_Source	Table_Fig_Number	Title	Lastname_author	Source_year	Journal							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	149	Animalia	Arthropoda	Insecta	Hymenoptera					Yes						0.053	Items	19	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006		ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	150	Animalia	Arthropoda							No						0.083	Items	12	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	150	Animalia	Arthropoda	Insecta	Orthoptera					Yes						0.083	Items	12	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	150	Animalia	Arthropoda	Insecta	Hemiptera	Auchenorrhyncha	Membracidae			Yes						0.5	Items	12	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	150	Animalia	Arthropoda	Insecta	Coleoptera					Yes						0.167	Items	12	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	150	Animalia	Arthropoda	Insecta	Diptera					Yes						0.083	Items	12	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	150	Animalia	Arthropoda	Insecta	Lepidoptera					Yes			Larva			0.083	Items	12	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	151	Animalia	Arthropoda	Arachnida	Araneae					Yes						0.214	Items	14	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	151	Animalia	Arthropoda							No						0.071	Items	14	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	151	Animalia	Arthropoda	Insecta	Hemiptera	Auchenorrhyncha	Membracidae			Yes						0.071	Items	14	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	151	Animalia	Arthropoda	Insecta	Coleoptera					Yes						0.286	Items	14	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	151	Animalia	Arthropoda	Insecta	Lepidoptera					Yes			Larva			0.357	Items	14	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	152	Animalia	Arthropoda	Arachnida	Araneae					Yes						0.266	Items	15	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	152	Animalia	Arthropoda							No						0.067	Items	15	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	152	Animalia	Arthropoda	Insecta	Psocodea					Yes						0.067	Items	15	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	152	Animalia	Arthropoda	Insecta	Hemiptera	Auchenorrhyncha	Membracidae			Yes						0.067	Items	15	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	152	Animalia	Arthropoda	Insecta	Coleoptera					Yes						0.333	Items	15	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	152	Animalia	Arthropoda	Insecta	Lepidoptera					Yes			Larva			0.067	Items	15	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	152	Animalia	Arthropoda	Insecta	Hymenoptera					No						0.067	Items	15	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	152	Animalia	Arthropoda	Insecta	Hymenoptera		Formicidae			Yes						0.067	Items	15	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	6	2006	6	2006	Summer	153	Animalia	Arthropoda	Arachnida	Araneae					Yes						0.2	Items	10	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M				High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	6	2006	6	2006	Summer	153	Animalia	Arthropoda							No						0.1	Items	10	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M				High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
